,start,end,device_id,xy,meter_number,meter_installation,srn_number,account_number,region,county,type_of_industry,metering_installation,programming_initial,programming_final,meter_terminal_initial,meter_terminal_final,test_block_initial,test_block_final,meter_body_seal_initial,meter_body_seal_final,smart_meter_enclosure_initial,smart_meter_enclosure_final,amr_initial,amr_final,other_seals,connection_configs,meter_voltage_at_site,ct_ratio_programmed,ct_ratio_at_meter,ct_ratio_installed,vt_ratio,ct_vt_done,ct_vt_match,mismatch_description,zera_test_done,error_trial_per,error_test_remarks,error_per,test_results_remarks,meter_pass_test,red_phase_amcorder,red_phase_meter,yellow_phase_amcoder,yellow_phase_meter,blue_phase_amcorder,blue_phase_meter,load_balancing,m_n_clamp_currents,time_actual,part_eight/time_meter,date_actual,date_meter,current_180_kwh,memory_180_kwh,image_180_kwh,current_280_kwh,memory_280_kwh,image_280_kwh,current_960_kva,memory_960_kva,current_150_kwh,memory_150_kwh,current_181_kwh,part_eight/memory_181_kwh,current_182_kwh,memory_182_kwh,instateneous_970_kva,instateneous_170_kva,red_phase_voltage,yellow_phase_voltage,blue_phase_voltage,red_phase_current,yellow_phase_current,blue_phase_current,power_factor,reading_remarks,solar_installation,solar_size,solar_installation_date,overall_remarks,declaration,instance_id,instance_name,submission_date,submitter_id,submitter_name
145,2025-08-07T12:34:11.649+03:00,2025-08-07T12:46:02.155+03:00,collect:1K0xDI7PpqUytdma,"[37.7405083, -0.01445, 1154]",040017117646,Trans Africa ltd ,,91076414,MOUNT_KENYA,MERU,MINING,GROUND_MOUNTED_ELEVATED,None,None,None ,None ,None,None,None,None,None ,None,,,,3P4W,1/1/,500/5,1754559594725.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,Vacated and Locked premise,m_n_clamp_currents_yes,12:41:00.000+03:00,12:41:00.000+03:00,2025-08-07,2025-08-07,0,0,1754559758514.jpg,0,0,1754559774306.jpg,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Locked premise and vacated,solar_installation_no,,,Customer premise locked and vacated . several visits were done and nobody found on site,declaration_yes,uuid:9f384044-521b-499e-adf9-4ef2f301fab8,-0.01445 37.7405083 1154.0 1.350000023841858,2025-08-07T09:46:10.726Z,272,KPL16937-AYUB
146,2025-08-07T11:54:48.648+03:00,2025-08-07T12:31:22.330+03:00,collect:RL8tYUKjMINfjjtf,"[36.8177935, -1.2863836, 0]",040016114198,White rose dry cleaner ,5300561.0,5300561,NAIROBI,NAIROBI NORTH,SERVICE,GROUND_MOUNTED_ACCESSIBLE,Metal plate,Metal plate,Kpl21537123,Kpl21537123,Kpl20758360,Kpl20758360,Metal plate ,Metal plate ,Kpl21537106,Kpl21875103,,,None ,3P4W,1/1/,200/5,1754558347136.jpg,200/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,None ,zera_test_done_no,,,,,,53.0,53.0,65.0,65.0,56.0,56.0,Okay ,m_n_clamp_currents_yes,12:25:00.000+03:00,12:25:00.000+03:00,2025-08-07,2025-08-07,1017161,1014886,1754558817808.jpg,3,3,1754558862387.jpg,66.0,73.0,65.0,71.0,989410,987177,27753,27709,66.0,65.0,247.0,244.0,249.0,59.0,97.0,110.0,0.89,Okay ,solar_installation_no,,,None ,declaration_yes,uuid:402495ee-005d-4c3b-a466-48e2f1ea06e2,-1.2863836 36.8177935 0.0 1000.0,2025-08-07T09:31:22.363Z,304,KPL18500-ELIJAH NJUE
147,2025-08-07T11:25:26.214+03:00,2025-08-07T12:28:58.940+03:00,collect:BOOsp9s0hgL4BCg1,"[38.3052085, -2.5316706, 0]",040013030907,SUBATI FLOWERS,,74420330,NAIROBI,MAKUENI,AGRIBUSINESS,AMR_METERING,20850660,Kp20850660,20337428,Kpl215339447,Na,Na,Kplc20337456,Kpl20337456,,,Kplc20334234...20334210,Kpl21539405..kpl21539419,,3P4W,1/1/,500/5,1754558271618.jpg,500/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,271.0,-271.0,217.0,217.0,180.0,-180.0,Not balanced ,m_n_clamp_currents_no,12:21:00.000+03:00,12:21:00.000+03:00,2025-08-07,2025-08-07,1909063,1908873,1754558543579.jpg,2307,2306,1754558571362.jpg,24.0,26.0,23.0,25.0,1077112,1076928,831951,831946,,,252.0,258.0,250.0,-189.0,213.0,-182.0,0.9,2 phases reversing ,solar_installation_yes,,,R phase and y phase reversing. I propose zera test be done and smart meter to be installed ,declaration_yes,uuid:913887ac-e190-43ef-a9e8-07bdd4a9f9da,-2.5316706 38.3052085 0.0 2299.9990234375,2025-08-07T09:29:36.730Z,253,KPL17162-Njaramba
148,2025-08-07T12:00:57.448+03:00,2025-08-07T12:17:29.019+03:00,collect:4Nk1RseRuV2BJHir,"[36.7862092, -1.2624832, 1724.507465118876]",040016115641,Baptist mission of k,11632.0,116325,NAIROBI,NAIROBI WEST,HOSPITALITY,GROUND_MOUNTED_ACCESSIBLE,Kp21740434,Same as b4 ,Kpl21741025,Same as b4 ,None ,None ,None,None,Kpl21741054,Same as b4 ,,,Kpl21741035 module seal,3P4W,1/1/,1/1,1754557585194.jpg,1/1,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,Ok,zera_test_done_no,,,,,,3.7,4.0,24.3,24.0,8.8,8.77,Load not balanced yellow phase carrying most of the load,m_n_clamp_currents_yes,12:10:00.000+03:00,12:10:00.000+03:00,2025-08-07,2025-08-07,399676,398292,1754558222133.jpg,16027,16027,1754557914619.jpg,30.0,34.0,30.0,34.0,245272,244379,154403,153912,29.0,29.0,240.0,235.0,240.0,4.6,46.0,18.0,0.98,Ok,solar_installation_no,,,Metering ok ,declaration_yes,uuid:64555481-6b2b-49db-aeb9-64f9957dcfe4,-1.2624832 36.7862092 1724.507465118876 10.015000343322754,2025-08-07T09:17:29.476Z,270,KPL16289-MWITI
149,2025-08-07T11:45:17.554+03:00,2025-08-07T12:17:17.549+03:00,collect:qGIrdqXTIQFhnqze,"[36.8935499, -1.3375037, 1649.7]",040016118861,Elecster,10269387.0,106722418,NAIROBI,NAIROBI SOUTH,SERVICE,GROUND_MOUNTED_ACCESSIBLE,2019,2019,21487283,21539936,none,None,001404/001416,001404/001416,21487260,21539984,,,None,3P4W,1/1/,500/5,1754557423395.jpg,500/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No,zera_test_done_no,,,,,,120.0,102.0,95.0,90.5,86.5,93.0,Not balanced,m_n_clamp_currents_yes,12:08:00.000+03:00,12:08:00.000+03:00,2025-08-07,2025-08-07,999704,99918,1754557805299.jpg,0,0,1754557851930.jpg,78.3,81.0,77.9,75.0,757302,756836,242406,242345,102.0,105.0,107.0,240.0,239.0,142.0,129.0,112.0,0.99,Okay,solar_installation_no,,,Okay no incidence,declaration_yes,uuid:a60e7d5a-20f4-4b87-b23c-ecc5d10f18fd,-1.3375037 36.8935499 1649.7 5.480000019073486,2025-08-07T09:17:19.211Z,273,KPL86480-MULWA
150,2025-08-07T11:41:15.749+03:00,2025-08-07T12:10:05.662+03:00,collect:1K0xDI7PpqUytdma,"[37.728447, -0.0141265, 1187.6]",040016119437,Gilcrest investment ,,139765580,MOUNT_KENYA,MERU,MINING,GROUND_MOUNTED_ELEVATED,2021,2021,20960448,22322227,Not installed ,Not installed ,21425582,21425582,20983087,22322232,,,,3P4W,1/1/,500/5,1754557203409.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch,zera_test_done_no,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,No load ,m_n_clamp_currents_yes,12:03:00.000+03:00,12:03:00.000+03:00,2025-08-07,2025-08-07,364671,364302,1754557504851.jpg,0,0,1754557526511.jpg,74.0,110.0,70.0,105.0,272318,271982,92353,92319,,,239.0,243.0,240.0,0.0,0.0,0.0,1.0,Not on load,solar_installation_no,,,None,declaration_yes,uuid:e5649bf8-979f-4e0b-9aa3-74daa7266ef5,-0.0141265 37.728447 1187.6 2.4000000953674316,2025-08-07T09:10:07.541Z,272,KPL16937-AYUB
151,2025-08-07T11:38:07.605+03:00,2025-08-07T11:55:42.535+03:00,collect:fF7ubNGUySONeT0M,"[36.7952642, -1.2079207, 1722.199951171875]",040016110723,Two rivers mall,6362588.0,63625883,NAIROBI,NAIROBI NORTH,SHOPPING_MALL,POLE_MOUNTED_ACCESSIBLE,2015,2015,21048801,21807380,21918963,21807362,2015,2015,21918935,21807338,,,Na,3P4W,66000/110,400/1,1754556427429.jpg,400/1,vt_ratio_66000/110,y_n_no,ct_vt_match_yes,Na,zera_test_done_yes,0.2,Test passed,0.2,Passed test,meter_pass_test_yes,15.3,15.3,15.1,15.1,14.3,14.3,Balanced,m_n_clamp_currents_yes,11:49:00.000+03:00,11:49:00.000+03:00,2025-08-07,2025-08-07,86078112,85874376,1754556626977.jpg,0,0,1754556649761.jpg,1920.0,1920.0,1920.0,1920.0,47378448,47262552,38699712,38611824,1.0,1.0,38772.0,38658.0,38724.0,15.2,15.1,15.3,1.0,Installation tested. Results okay,solar_installation_yes,2MVA,2020-08-01,None,declaration_yes,uuid:87f6edeb-d0fe-4f4d-a539-98a127682944,-1.2079207 36.7952642 1722.199951171875 16.783000946044922,2025-08-07T08:55:43.212Z,271,KPL15735-OKWACH
152,2025-08-07T11:34:50.728+03:00,2025-08-07T11:51:42.089+03:00,collect:q46sji4dVyuz92mM,"[36.874359, -1.3178594, 1611.800048828125]",040016110324,ACCURATE STEEL MILLS ,532123.0,5321237,NAIROBI,NAIROBI SOUTH,MANUFACTURING,GROUND_MOUNTED_ACCESSIBLE,2014,2014,20944340,20944340,20924432,21537582,2014,2014,20940787,21537581,,,None,3P4W,66000/110,100/1,1754556132890.jpg,100/1,vt_ratio_11000/110,y_n_no,ct_vt_match_yes,None,zera_test_done_yes,0.087,Ok,0.087,Okay ,meter_pass_test_yes,80.0,80.0,81.0,81.0,82.0,82.0,Okay ,m_n_clamp_currents_yes,11:48:00.000+03:00,11:48:00.000+03:00,2025-08-07,2025-08-07,32504000,32426400,1754556530686.jpg,1452,1452,1754556552107.jpg,12180.0,12240.0,11460.0,11520.0,19716600,19662300,12787400,12764100,,,38784.0,38712.0,38756.0,80.0,81.0,80.0,0.9,Ok,solar_installation_no,,,None ,declaration_yes,uuid:61950809-8bbb-47b0-a209-6fe5b309f83a,-1.3178594 36.874359 1611.800048828125 1.5,2025-08-07T08:51:43.492Z,277,KPL17260-ELLIS
153,2025-08-07T11:36:52.483+03:00,2025-08-07T11:48:23.467+03:00,collect:g4DxhKlaEMmm7HuE,"[36.8161111, -1.2917538, 0]",040016117281,AFYA HOUSE HEADQUARTERS,530220.0,5302203,NAIROBI,NAIROBI WEST,GOVT_PARASTATAL,GROUND_MOUNTED_ACCESSIBLE,Metallic ,Maintain ,Kp20896499/kpl21785767,Maintain ,Kp20723841,Maintain ,Metallic ,Maintain ,Kp21028459,Kpl21803005,,,,3P4W,1/1/,500/5,1754556122496.jpg,500/5,vt_ratio_1/1,y_n_no,ct_vt_match_no,No mismatch ,zera_test_done_no,,,,,,140.0,141.0,152.0,152.0,132.0,132.0,Load balancing oky,m_n_clamp_currents_yes,11:43:00.000+03:00,11:22:00.000+03:00,2025-08-07,2025-08-07,4983713,4974798,1754556289676.jpg,0,0,1754556308116.jpg,119.0,125.0,117.0,120.0,3118500,3112874,1865214,1861924,,,249.0,247.0,250.0,126.0,133.0,114.0,0.975,Currents and voltages are oky and stable ,solar_installation_no,,,Installation is oky.its powered by a 800kva GMT which has 2 lv outgoing and supplied by 1 ht underground cable.its have small fuel leakage,declaration_yes,uuid:17d03dae-5563-4e53-86c9-26b891f0626d,-1.2917538 36.8161111 0.0 899.9990234375,2025-08-07T08:48:24.791Z,237,KPL19742-Muguthi
154,2025-08-07T11:23:19.630+03:00,2025-08-07T11:46:52.368+03:00,collect:JQGpQ9QudT4BCxQW,"[34.8418932, 0.1259402, 0]",40016118794,Amatsi Water Company Ltd,1002745.0,100274521,WEST_KENYA,VIHIGA,WATER_COMPANY,POLE_MOUNTED_ELEVATED,2015,2015,"Kp20702232,",Kpl21913315,NA,NA,"1368,1362","1368,1362",Kpl21932072,Kpl21913400,,,,3P4W,1/1/,500/5,1754555683064.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,68.8,68.6,83.7,83.5,76.4,76.3,Load balanced,m_n_clamp_currents_yes,11:38:00.000+03:00,11:38:00.000+03:00,2025-08-07,2025-08-07,890655,887269,1754556045526.jpg,0,0,1754556026811.jpg,79.0,86.0,78.0,85.0,560645,558411,330010,328857,,,238.0,241.0,239.0,71.0,85.0,75.0,0.987,Inspected ,solar_installation_yes,70kw,2021-08-07,Okay ,declaration_yes,uuid:5bf3a1a8-8be0-4254-a741-e9fa8f905717,0.1259402 34.8418932 0.0 500.0,2025-08-07T08:47:07.138Z,226,KPL18861-Eugene
155,2025-08-07T10:39:05.649+03:00,2025-08-07T11:42:18.184+03:00,collect:LXAedgeOP2YuJsTh,"[36.8528003, -1.3085326, 1630.5999755859375]",040008082845,Kenya marble,531170.0,5311709,NAIROBI,NAIROBI SOUTH,SERVICE,AMR_METERING,20794637,20794637,21539626,21539626,21539644,21539644,20NM,20NM,N/A,N/A,21539618/21539686,21538781/21538717,,3P4W,1/1/,500/5,1754552858879.jpg,500/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No,zera_test_done_no,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,Ok,m_n_clamp_currents_yes,10:56:00.000+03:00,10:56:00.000+03:00,2025-08-07,2025-08-07,4004630,4004598,1754553473719.jpg,8,8,1754553684138.jpg,10.0,17.0,5.0,12.0,2733893,2733868,1270736,1270730,,,248.0,248.0,247.0,7.0,7.0,7.0,0.6,Ok,solar_installation_no,,,"Installation ok
Customer relocated to kajiado
Inspected by Florence,Nashon,Onesmus",declaration_yes,uuid:a3991c56-f4a9-4224-a62d-f4672e99195b,-1.3085326 36.8528003 1630.5999755859375 156.0030059814453,2025-08-07T08:42:20.649Z,276,KPL19864-NASHON
156,2025-08-07T11:26:59.270+03:00,2025-08-07T11:42:05.893+03:00,collect:3eJvzIu4Vo5l9Fbu,"[36.8335997, -1.3240113, 1648.800048828125]",040013030116,Ministry of energy ,,4135978,NAIROBI,NAIROBI WEST,GOVT_PARASTATAL,GROUND_MOUNTED_ACCESSIBLE,,,21803715,21807155,,,,,,,,,,3P4W,1/1/,200/5,1754555349657.jpg,200/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,None ,zera_test_done_no,,,,,,106.0,106.0,72.0,72.0,65.0,65.0,No,m_n_clamp_currents_yes,11:31:00.000+03:00,11:31:00.000+03:00,2025-08-07,2025-08-07,1170239,1166663,1754555648925.jpg,499,499,1754555683604.jpg,63.0,75.0,62.0,75.0,865074,862282,305167,304380,50.0,54.0,242.0,243.0,243.0,86.0,69.0,71.0,0.982,Okay ,solar_installation_no,,,Replace with advanced meter ,declaration_yes,uuid:b0eb4929-8796-4ca6-9f21-05b00d5191ac,-1.3240113 36.8335997 1648.800048828125 100.0,2025-08-07T08:42:07.399Z,283,KPL85008-GABRIEL
157,2025-08-07T11:19:55.928+03:00,2025-08-07T11:34:41.668+03:00,collect:g4DxhKlaEMmm7HuE,"[36.81484, -1.29151, 1635]",040016117256,MIN OF AGRI. LIVESTOCK/MARKET,530219.0,5302195,NAIROBI,NAIROBI WEST,GOVT_PARASTATAL,GROUND_MOUNTED_ACCESSIBLE,Metallic ,Maintain ,Kpl21785749/kp20896415,Maintain ,Kp20723858,Maintain ,Metallic ,Maintain ,Kpl21740997,Kpl21803039,,,Kp20723889/23830/35945,3P4W,1/1/,500/5,1754555157370.jpg,500/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,117.0,117.0,175.0,175.0,118.0,118.0,Load balancing is observed ,m_n_clamp_currents_yes,11:28:00.000+03:00,11:06:00.000+03:00,2025-08-07,2025-08-07,3094727,3088269,1754555347603.jpg,0,0,1754555372469.jpg,119.0,124.0,118.0,124.0,2152084,2147340,942646,940928,,,248.0,246.0,248.0,116.0,159.0,111.0,0.997,Currents and voltages are oky and stable ,solar_installation_no,,,"Installation is oky.
It's supplied by a 800kwa GMT which is supplied by 1 ht cable and having 2 lv circuits on lv side.
Tx is leaking fuel",declaration_yes,uuid:768821e6-5325-486b-a6ad-f70d6447a5e0,-1.29151 36.81484 1635.0 11.100000381469727,2025-08-07T08:34:43.042Z,237,KPL19742-Muguthi
158,2025-08-07T11:11:29.729+03:00,2025-08-07T11:31:23.468+03:00,collect:4Nk1RseRuV2BJHir,"[36.7883286, -1.2618687, 1722.5999755859375]",040016119828,Wasini resorts ltd,2564997.0,25649971,NAIROBI,NAIROBI WEST,HOSPITALITY,GROUND_MOUNTED_ACCESSIBLE,Kpl21741096,Same as b4 ,Kp21046082,Same as b4 ,None ,None ,21425945/21426003,Same as b4 ,Kpl21741036,Kpl21806482,,,None ,3P4W,1/1/,200/5,1754554852947.jpg,200/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,No mismatch,zera_test_done_no,,,,,,68.0,67.0,45.0,45.0,65.5,64.68,Ok,m_n_clamp_currents_yes,11:24:00.000+03:00,11:24:00.000+03:00,2025-08-07,2025-08-07,648276,644121,1754555147207.jpg,0,0,1754555164788.jpg,65.0,72.0,65.0,72.0,375059,372623,273218,271497,65.0,65.0,236.0,231.0,232.0,25.0,47.0,58.0,0.99,Reading 0k,solar_installation_no,,,Metering ok ,declaration_yes,uuid:07ec67e6-6380-4f8c-9b43-adb95f75d887,-1.2618687 36.7883286 1722.5999755859375 174.14500427246094,2025-08-07T08:31:24.779Z,270,KPL16289-MWITI
159,2025-08-07T11:17:12.151+03:00,2025-08-07T11:26:17.238+03:00,collect:3eJvzIu4Vo5l9Fbu,"[36.8326393, -1.3247254, 1648.800048828125]",040013031490,Ministry of energy ,,4135984,NAIROBI,NAIROBI WEST,GOVT_PARASTATAL,AMR_METERING,,,21036446,21807163,,,,,,,,,,3P4W,1/1/,200/5,1754554838221.jpg,200/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,None ,zera_test_done_no,,,,,,24.0,24.0,22.0,22.0,19.0,19.0,Okay ,m_n_clamp_currents_yes,11:21:00.000+03:00,11:21:00.000+03:00,2025-08-07,2025-08-07,1015499,1014555,1754554922038.jpg,0,0,1754554967812.jpg,16.0,16.0,14.0,13.0,609475,608858,406024,405697,,,240.0,242.0,241.0,24.0,22.0,19.0,0.888,Okay ,solar_installation_no,,,Installation ,declaration_yes,uuid:eaaca459-df90-4209-9ef7-d98b5c19b27c,-1.3247254 36.8326393 1648.800048828125 44.03099822998047,2025-08-07T08:26:22.852Z,283,KPL85008-GABRIEL
160,2025-08-07T11:02:17.983+03:00,2025-08-07T11:20:48.940+03:00,collect:btwRkhG6ixoGvp8k,"[36.7726924, -1.2864122, 1761.300048828125]",040016113995,Exeter apartment,10541812.0,110087384,NAIROBI,NAIROBI WEST,RESIDENTIAL_PREMISES,GROUND_MOUNTED_ACCESSIBLE,20099690,20099690,21801083,21771070,None,None,2015,2015,21771085,21771005,,,None ,3P4W,1/1/,500/5,1754554250075.jpg,500/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,24.0,23.0,22.0,22.0,36.0,37.0,Okay ,m_n_clamp_currents_yes,11:14:00.000+03:00,11:14:00.000+03:00,2025-08-07,2025-08-07,8593252,8587940,1754554529592.jpg,13,13,1754554603395.jpg,71.0,77.0,71.0,77.0,4996218,4993277,3597035,3594662,71.0,71.0,239.0,240.0,240.0,30.0,45.0,27.0,0.99,Okay ,solar_installation_no,,,Installation okay ,declaration_yes,uuid:76d977fc-3422-4b00-b42f-7f773dfb1254,-1.2864122 36.7726924 1761.300048828125 100.0,2025-08-07T08:20:50.294Z,219,KPL18417-RODGERS
161,2025-08-07T11:07:43.011+03:00,2025-08-07T11:17:04.436+03:00,collect:3eJvzIu4Vo5l9Fbu,"[36.8331164, -1.3243697, 1648.800048828125]",040013030760,Ministry of energy ,,41359571,NAIROBI,NAIROBI WEST,GOVT_PARASTATAL,AMR_METERING,,,21745512,21807143,,,,,,,,,,3P4W,1/1/,200/5,1754554252087.jpg,200/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,None ,zera_test_done_no,,,,,,5.0,5.0,15.0,15.0,4.0,4.0,Not balanced,m_n_clamp_currents_yes,11:13:00.000+03:00,11:13:00.000+03:00,2025-08-07,2025-08-07,81082,80809,1754554463860.jpg,0,0,1754554485462.jpg,7.0,8.0,7.0,8.0,59557,59372,21524,21437,,,242.0,244.0,243.0,5.0,14.0,7.0,0.94,Unbalanced load ,solar_installation_no,,,Replace with advanced meter ,declaration_yes,uuid:fdedc174-7952-44b5-a2ea-42b789497136,-1.3243697 36.8331164 1648.800048828125 100.0,2025-08-07T08:17:24.255Z,283,KPL85008-GABRIEL
162,2025-08-07T10:53:27.713+03:00,2025-08-07T11:06:28.568+03:00,collect:BOOsp9s0hgL4BCg1,"[38.3188267, -2.5329783, 530.0999999999999]",040016121322,SUBATI FLOWERS,,81312470,NAIROBI,MAKUENI,AGRIBUSINESS,POLE_MOUNTED_ELEVATED,20062065kplc,20016121322,Kplc20334235,Kpl21539468,20296095,Kplc 20296095,Na,Na,Kplc20334241,Kpl21539420,,,,3P4W,1/1/,500/5,1754553630094.jpg,500/5,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No mismatch ,zera_test_done_no,,,,,,85.0,89.0,72.0,72.0,69.0,69.0,Balanced ,m_n_clamp_currents_yes,11:01:00.000+03:00,11:01:00.000+03:00,2025-08-07,2025-08-07,20016,16715,1754553749690.jpg,115,98,1754553779336.jpg,62.0,63.0,58.0,81.0,12304,10024,7713,6691,,,233.0,239.0,233.0,78.0,69.0,63.0,0.9,Okay,solar_installation_yes,,,Meter replaced.Old mno 040016111910,declaration_yes,uuid:7f297eb9-1b71-4893-bdb9-2b0b0678ef04,-2.5329783 38.3188267 530.0999999999999 2.700000047683716,2025-08-07T08:07:01.432Z,253,KPL17162-Njaramba
163,2025-08-07T10:48:16.662+03:00,2025-08-07T10:57:39.573+03:00,collect:OUVBvpeZUMgbQSfF,"[36.8319407, -1.3254454, 1641.4000244140625]",040016118792,REREC,,4135981,NAIROBI,NAIROBI WEST,GOVT_PARASTATAL,GROUND_MOUNTED_ELEVATED,Metallic ,,21628451,21745554,,,,,21747412,21628497,,,,3P4W,1/1/,300/5,1754553141042.jpg,300/5,vt_ratio_1/1,y_n_yes,ct_vt_match_yes,None ,zera_test_done_no,,,,,,79.0,79.0,77.0,77.0,113.0,113.0,Not fully achieved ,m_n_clamp_currents_yes,10:53:00.000+03:00,10:53:00.000+03:00,2025-08-07,2025-08-07,1020601,1012574,1754553279683.jpg,0,0,1754553291667.jpg,74.0,73.0,74.0,73.0,573911,569608,446692,442966,,,232.0,236.0,237.0,111.0,79.0,83.0,0.999,Okay ,solar_installation_no,,,Installation okay ,declaration_yes,uuid:54a58186-0c6f-4f39-82dd-9ab15ce98323,-1.3254454 36.8319407 1641.4000244140625 100.0,2025-08-07T07:57:44.313Z,235,KPL84004-KARATU
164,2025-08-07T08:57:28.639+03:00,2025-08-07T10:47:51.955+03:00,collect:g4DxhKlaEMmm7HuE,"[36.8161111, -1.2922106, 0]",040016117496,CAPITOL HILL TOWERS,530218.0,5302187,NAIROBI,NAIROBI WEST,MULTI_USE_OFFICE_COMPLEX,GROUND_MOUNTED_ACCESSIBLE,None,N/A,Kpl21785712,Maintain ,None,N/A,Kpl21730970,Maintain ,Kpl21730952,Kpl217803084n,,,None,3P4W,1/1/,1/1,1754552219447.jpg,1/1,vt_ratio_1/1,y_n_no,ct_vt_match_yes,No mismatch,zera_test_done_no,,,,,,27.0,27.0,36.0,36.0,41.0,41.0,Load balancing oky,m_n_clamp_currents_yes,10:39:00.000+03:00,10:18:00.000+03:00,2025-08-07,2025-08-07,490432,489413,1754552457072.jpg,158,158,1754552493774.jpg,23.9,22.4,19.9,18.6,349082,348392,141350,141021,,14.4,248.0,248.0,248.0,4.0,34.0,40.0,0.945,No phase balancing ,solar_installation_no,,,"Installation is oky .
Phase balancing not observed.
Transformer has 1 single phase out going which has 0 current and 1 3 phase circuit that is operating with the large power meter and also ordinary meters",declaration_yes,uuid:718a597e-3653-4838-9234-273313821d56,-1.2922106 36.8161111 0.0 1000.0,2025-08-07T07:47:53.131Z,237,KPL19742-Muguthi
